date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2021-12-28,interpolated,True,interpolated,443.92,443.92
2021-12-29,interpolated,True,interpolated,439.43,439.43
2021-12-30,interpolated,True,interpolated,434.95,434.95
2021-12-31,interpolated,True,interpolated,430.46,430.46
2022-01-01,yearly_official,False,World Bank,425.979158066857,425.979158066857
2022-01-02,interpolated,True,interpolated,427.23,427.23
2022-01-03,interpolated,True,interpolated,428.48,428.48
2022-01-04,interpolated,True,interpolated,429.73,429.73
2022-01-05,interpolated,True,interpolated,430.99,430.99
2022-01-06,interpolated,True,interpolated,432.24,432.24
2022-01-07,interpolated,True,interpolated,433.49,433.49
2022-01-08,interpolated,True,interpolated,434.74,434.74
2022-01-09,interpolated,True,interpolated,435.99,435.99
2022-01-10,interpolated,True,interpolated,437.25,437.25
2022-01-11,interpolated,True,interpolated,438.5,438.5
2022-01-12,interpolated,True,interpolated,439.75,439.75
2022-01-13,interpolated,True,interpolated,441.0,441.0
2022-01-14,interpolated,True,interpolated,442.25,442.25
2022-01-15,interpolated,True,interpolated,443.5,443.5
2022-01-16,interpolated,True,interpolated,444.76,444.76
2022-01-17,interpolated,True,interpolated,446.01,446.01
2022-01-18,interpolated,True,interpolated,447.26,447.26
2022-01-19,interpolated,True,interpolated,448.51,448.51
2022-01-20,interpolated,True,interpolated,449.76,449.76
2022-01-21,interpolated,True,interpolated,451.02,451.02
2022-01-22,interpolated,True,interpolated,452.27,452.27
2022-01-23,interpolated,True,interpolated,453.52,453.52
2022-01-24,interpolated,True,interpolated,454.77,454.77
2022-01-25,interpolated,True,interpolated,456.02,456.02
2022-01-26,interpolated,True,interpolated,457.27,457.27
2022-01-27,interpolated,True,interpolated,458.53,458.53
2022-01-28,interpolated,True,interpolated,459.78,459.78
2022-01-29,interpolated,True,interpolated,461.03,461.03
2022-01-30,interpolated,True,interpolated,462.28,462.28
2022-01-31,interpolated,True,interpolated,463.53,463.53
2022-02-01,interpolated,True,interpolated,464.78,464.78
2022-02-02,interpolated,True,interpolated,466.04,466.04
2022-02-03,interpolated,True,interpolated,467.29,467.29
2022-02-04,interpolated,True,interpolated,468.54,468.54
2022-02-05,interpolated,True,interpolated,469.79,469.79
2022-02-06,interpolated,True,interpolated,471.04,471.04
2022-02-07,interpolated,True,interpolated,472.3,472.3
2022-02-08,interpolated,True,interpolated,473.55,473.55
2022-02-09,interpolated,True,interpolated,474.8,474.8
2022-02-10,interpolated,True,interpolated,476.05,476.05
2022-02-11,interpolated,True,interpolated,477.3,477.3
2022-02-12,interpolated,True,interpolated,478.55,478.55
2022-02-13,interpolated,True,interpolated,479.81,479.81
2022-02-14,interpolated,True,interpolated,481.06,481.06
2022-02-15,interpolated,True,interpolated,482.31,482.31
2022-02-16,interpolated,True,interpolated,483.56,483.56
2022-02-17,interpolated,True,interpolated,484.81,484.81
2022-02-18,interpolated,True,interpolated,486.07,486.07
2022-02-19,interpolated,True,interpolated,487.32,487.32
2022-02-20,interpolated,True,interpolated,488.57,488.57
2022-02-21,interpolated,True,interpolated,489.82,489.82
2022-02-22,interpolated,True,interpolated,491.07,491.07
2022-02-23,interpolated,True,interpolated,492.32,492.32
2022-02-24,interpolated,True,interpolated,493.58,493.58
2022-02-25,interpolated,True,interpolated,494.83,494.83
2022-02-26,interpolated,True,interpolated,496.08,496.08
2022-02-27,interpolated,True,interpolated,497.33,497.33
2022-02-28,interpolated,True,interpolated,498.58,498.58
2022-03-01,interpolated,True,interpolated,499.83,499.83
2022-03-02,interpolated,True,interpolated,501.09,501.09
2022-03-03,interpolated,True,interpolated,502.34,502.34
2022-03-04,interpolated,True,interpolated,503.59,503.59
2022-03-05,interpolated,True,interpolated,504.84,504.84
2022-03-06,interpolated,True,interpolated,506.09,506.09
2022-03-07,interpolated,True,interpolated,507.35,507.35
2022-03-08,interpolated,True,interpolated,508.6,508.6
2022-03-09,interpolated,True,interpolated,509.85,509.85
2022-03-10,interpolated,True,interpolated,511.1,511.1
2022-03-11,interpolated,True,interpolated,512.35,512.35
2022-03-12,interpolated,True,interpolated,513.6,513.6
2022-03-13,interpolated,True,interpolated,514.86,514.86
2022-03-14,interpolated,True,interpolated,516.11,516.11
2022-03-15,interpolated,True,interpolated,517.36,517.36
2022-03-16,interpolated,True,interpolated,518.61,518.61
2022-03-17,interpolated,True,interpolated,519.86,519.86
2022-03-18,interpolated,True,interpolated,521.12,521.12
2022-03-19,interpolated,True,interpolated,522.37,522.37
2022-03-20,interpolated,True,interpolated,523.62,523.62
2022-03-21,interpolated,True,interpolated,524.87,524.87
2022-03-22,interpolated,True,interpolated,526.12,526.12
2022-03-23,interpolated,True,interpolated,527.37,527.37
2022-03-24,interpolated,True,interpolated,528.63,528.63
2022-03-25,interpolated,True,interpolated,529.88,529.88
2022-03-26,interpolated,True,interpolated,531.13,531.13
2022-03-27,interpolated,True,interpolated,532.38,532.38
2022-03-28,interpolated,True,interpolated,533.63,533.63
2022-03-29,interpolated,True,interpolated,534.89,534.89
2022-03-30,interpolated,True,interpolated,536.14,536.14
2022-03-31,interpolated,True,interpolated,537.39,537.39
2022-04-01,interpolated,True,interpolated,538.64,538.64
2022-04-02,interpolated,True,interpolated,539.89,539.89
2022-04-03,interpolated,True,interpolated,541.14,541.14
2022-04-04,interpolated,True,interpolated,542.4,542.4
2022-04-05,interpolated,True,interpolated,543.65,543.65
2022-04-06,interpolated,True,interpolated,544.9,544.9
2022-04-07,interpolated,True,interpolated,546.15,546.15
2022-04-08,interpolated,True,interpolated,547.4,547.4
2022-04-09,interpolated,True,interpolated,548.65,548.65
2022-04-10,interpolated,True,interpolated,549.91,549.91
2022-04-11,interpolated,True,interpolated,551.16,551.16
2022-04-12,interpolated,True,interpolated,552.41,552.41
2022-04-13,interpolated,True,interpolated,553.66,553.66
2022-04-14,interpolated,True,interpolated,554.91,554.91
2022-04-15,interpolated,True,interpolated,556.17,556.17
2022-04-16,interpolated,True,interpolated,557.42,557.42
2022-04-17,interpolated,True,interpolated,558.67,558.67
2022-04-18,interpolated,True,interpolated,559.92,559.92
2022-04-19,interpolated,True,interpolated,561.17,561.17
2022-04-20,interpolated,True,interpolated,562.42,562.42
2022-04-21,interpolated,True,interpolated,563.68,563.68
2022-04-22,interpolated,True,interpolated,564.93,564.93
2022-04-23,interpolated,True,interpolated,566.18,566.18
2022-04-24,interpolated,True,interpolated,567.43,567.43
2022-04-25,interpolated,True,interpolated,568.68,568.68
2022-04-26,interpolated,True,interpolated,569.94,569.94
2022-04-27,interpolated,True,interpolated,571.19,571.19
2022-04-28,interpolated,True,interpolated,572.44,572.44
2022-04-29,interpolated,True,interpolated,573.69,573.69
2022-04-30,interpolated,True,interpolated,574.94,574.94
2022-05-01,interpolated,True,interpolated,576.19,576.19
2022-05-02,interpolated,True,interpolated,577.45,577.45
2022-05-03,interpolated,True,interpolated,578.7,578.7
2022-05-04,interpolated,True,interpolated,579.95,579.95
2022-05-05,interpolated,True,interpolated,581.2,581.2
2022-05-06,interpolated,True,interpolated,582.45,582.45
2022-05-07,interpolated,True,interpolated,583.71,583.71
2022-05-08,interpolated,True,interpolated,584.96,584.96
2022-05-09,interpolated,True,interpolated,586.21,586.21
2022-05-10,interpolated,True,interpolated,587.46,587.46
2022-05-11,interpolated,True,interpolated,588.71,588.71
2022-05-12,interpolated,True,interpolated,589.96,589.96
2022-05-13,interpolated,True,interpolated,591.22,591.22
2022-05-14,interpolated,True,interpolated,592.47,592.47
2022-05-15,interpolated,True,interpolated,593.72,593.72
2022-05-16,interpolated,True,interpolated,594.97,594.97
2022-05-17,interpolated,True,interpolated,596.22,596.22
2022-05-18,interpolated,True,interpolated,597.47,597.47
2022-05-19,interpolated,True,interpolated,598.73,598.73
2022-05-20,interpolated,True,interpolated,599.98,599.98
2022-05-21,interpolated,True,interpolated,601.23,601.23
2022-05-22,interpolated,True,interpolated,602.48,602.48
2022-05-23,interpolated,True,interpolated,603.73,603.73
2022-05-24,interpolated,True,interpolated,604.99,604.99
2022-05-25,interpolated,True,interpolated,606.24,606.24
2022-05-26,interpolated,True,interpolated,607.49,607.49
2022-05-27,interpolated,True,interpolated,608.74,608.74
2022-05-28,interpolated,True,interpolated,609.99,609.99
2022-05-29,interpolated,True,interpolated,611.24,611.24
2022-05-30,interpolated,True,interpolated,612.5,612.5
2022-05-31,interpolated,True,interpolated,613.75,613.75
2022-06-01,parallel_market,False,Historical parallel market (estimated),615.0,615.0
2022-06-02,interpolated,True,interpolated,615.77,615.77
2022-06-03,interpolated,True,interpolated,616.53,616.53
2022-06-04,interpolated,True,interpolated,617.3,617.3
2022-06-05,interpolated,True,interpolated,618.06,618.06
2022-06-06,interpolated,True,interpolated,618.83,618.83
2022-06-07,interpolated,True,interpolated,619.59,619.59
2022-06-08,interpolated,True,interpolated,620.36,620.36
2022-06-09,interpolated,True,interpolated,621.12,621.12
2022-06-10,interpolated,True,interpolated,621.89,621.89
2022-06-11,interpolated,True,interpolated,622.65,622.65
2022-06-12,interpolated,True,interpolated,623.42,623.42
2022-06-13,interpolated,True,interpolated,624.18,624.18
2022-06-14,interpolated,True,interpolated,624.95,624.95
2022-06-15,interpolated,True,interpolated,625.71,625.71
2022-06-16,interpolated,True,interpolated,626.48,626.48
2022-06-17,interpolated,True,interpolated,627.24,627.24
2022-06-18,interpolated,True,interpolated,628.01,628.01
2022-06-19,interpolated,True,interpolated,628.77,628.77
2022-06-20,interpolated,True,interpolated,629.54,629.54
2022-06-21,interpolated,True,interpolated,630.3,630.3
2022-06-22,interpolated,True,interpolated,631.07,631.07
2022-06-23,interpolated,True,interpolated,631.83,631.83
2022-06-24,interpolated,True,interpolated,632.6,632.6
2022-06-25,interpolated,True,interpolated,633.36,633.36
2022-06-26,interpolated,True,interpolated,634.13,634.13
2022-06-27,interpolated,True,interpolated,634.89,634.89
2022-06-28,interpolated,True,interpolated,635.66,635.66
2022-06-29,interpolated,True,interpolated,636.42,636.42
2022-06-30,interpolated,True,interpolated,637.19,637.19
2022-07-01,interpolated,True,interpolated,637.95,637.95
2022-07-02,interpolated,True,interpolated,638.72,638.72
2022-07-03,interpolated,True,interpolated,639.48,639.48
2022-07-04,interpolated,True,interpolated,640.25,640.25
2022-07-05,interpolated,True,interpolated,641.01,641.01
2022-07-06,interpolated,True,interpolated,641.78,641.78
2022-07-07,interpolated,True,interpolated,642.54,642.54
2022-07-08,interpolated,True,interpolated,643.31,643.31
2022-07-09,interpolated,True,interpolated,644.07,644.07
2022-07-10,interpolated,True,interpolated,644.84,644.84
2022-07-11,interpolated,True,interpolated,645.6,645.6
2022-07-12,interpolated,True,interpolated,646.37,646.37
2022-07-13,interpolated,True,interpolated,647.13,647.13
2022-07-14,interpolated,True,interpolated,647.9,647.9
2022-07-15,interpolated,True,interpolated,648.66,648.66
2022-07-16,interpolated,True,interpolated,649.43,649.43
2022-07-17,interpolated,True,interpolated,650.19,650.19
2022-07-18,interpolated,True,interpolated,650.96,650.96
2022-07-19,interpolated,True,interpolated,651.72,651.72
2022-07-20,interpolated,True,interpolated,652.49,652.49
2022-07-21,interpolated,True,interpolated,653.25,653.25
2022-07-22,interpolated,True,interpolated,654.02,654.02
2022-07-23,interpolated,True,interpolated,654.78,654.78
2022-07-24,interpolated,True,interpolated,655.55,655.55
2022-07-25,interpolated,True,interpolated,656.31,656.31
2022-07-26,interpolated,True,interpolated,657.08,657.08
2022-07-27,interpolated,True,interpolated,657.84,657.84
2022-07-28,interpolated,True,interpolated,658.61,658.61
2022-07-29,interpolated,True,interpolated,659.37,659.37
2022-07-30,interpolated,True,interpolated,660.14,660.14
2022-07-31,interpolated,True,interpolated,660.9,660.9
2022-08-01,interpolated,True,interpolated,661.67,661.67
2022-08-02,interpolated,True,interpolated,662.43,662.43
2022-08-03,interpolated,True,interpolated,663.2,663.2
2022-08-04,interpolated,True,interpolated,663.96,663.96
2022-08-05,interpolated,True,interpolated,664.73,664.73
2022-08-06,interpolated,True,interpolated,665.49,665.49
2022-08-07,interpolated,True,interpolated,666.26,666.26
2022-08-08,interpolated,True,interpolated,667.02,667.02
2022-08-09,interpolated,True,interpolated,667.79,667.79
2022-08-10,interpolated,True,interpolated,668.55,668.55
2022-08-11,interpolated,True,interpolated,669.32,669.32
2022-08-12,interpolated,True,interpolated,670.08,670.08
2022-08-13,interpolated,True,interpolated,670.85,670.85
2022-08-14,interpolated,True,interpolated,671.61,671.61
2022-08-15,interpolated,True,interpolated,672.38,672.38
2022-08-16,interpolated,True,interpolated,673.14,673.14
2022-08-17,interpolated,True,interpolated,673.91,673.91
2022-08-18,interpolated,True,interpolated,674.67,674.67
2022-08-19,interpolated,True,interpolated,675.44,675.44
2022-08-20,interpolated,True,interpolated,676.2,676.2
2022-08-21,interpolated,True,interpolated,676.97,676.97
2022-08-22,interpolated,True,interpolated,677.73,677.73
2022-08-23,interpolated,True,interpolated,678.5,678.5
2022-08-24,interpolated,True,interpolated,679.26,679.26
2022-08-25,interpolated,True,interpolated,680.03,680.03
2022-08-26,interpolated,True,interpolated,680.79,680.79
2022-08-27,interpolated,True,interpolated,681.56,681.56
2022-08-28,interpolated,True,interpolated,682.32,682.32
2022-08-29,interpolated,True,interpolated,683.09,683.09
2022-08-30,interpolated,True,interpolated,683.85,683.85
2022-08-31,interpolated,True,interpolated,684.62,684.62
2022-09-01,interpolated,True,interpolated,685.38,685.38
2022-09-02,interpolated,True,interpolated,686.15,686.15
2022-09-03,interpolated,True,interpolated,686.91,686.91
2022-09-04,interpolated,True,interpolated,687.68,687.68
2022-09-05,interpolated,True,interpolated,688.44,688.44
2022-09-06,interpolated,True,interpolated,689.21,689.21
2022-09-07,interpolated,True,interpolated,689.97,689.97
2022-09-08,interpolated,True,interpolated,690.74,690.74
2022-09-09,interpolated,True,interpolated,691.5,691.5
2022-09-10,interpolated,True,interpolated,692.27,692.27
2022-09-11,interpolated,True,interpolated,693.03,693.03
2022-09-12,interpolated,True,interpolated,693.8,693.8
2022-09-13,interpolated,True,interpolated,694.56,694.56
2022-09-14,interpolated,True,interpolated,695.33,695.33
2022-09-15,interpolated,True,interpolated,696.09,696.09
2022-09-16,interpolated,True,interpolated,696.86,696.86
2022-09-17,interpolated,True,interpolated,697.62,697.62
2022-09-18,interpolated,True,interpolated,698.39,698.39
2022-09-19,interpolated,True,interpolated,699.15,699.15
2022-09-20,interpolated,True,interpolated,699.92,699.92
2022-09-21,interpolated,True,interpolated,700.68,700.68
2022-09-22,interpolated,True,interpolated,701.45,701.45
2022-09-23,interpolated,True,interpolated,702.21,702.21
2022-09-24,interpolated,True,interpolated,702.98,702.98
2022-09-25,interpolated,True,interpolated,703.74,703.74
2022-09-26,interpolated,True,interpolated,704.51,704.51
2022-09-27,interpolated,True,interpolated,705.27,705.27
